STO,T,value
0,4891,1431.8250866053618
0,4892,1336.3081336252035
0,4893,1246.6365492252141
0,4894,1160.8016706727315
0,4895,1077.307540861459
0,4896,994.8174728278285
0,4897,912.2084063559128
0,4898,828.2496885678077
0,4899,741.4854674076599
0,4900,651.6039066726894
0,4901,558.0521725603861
0,4902,456.49523308455935
0,4903,346.7919273636091
0,4904,346.7919273449907
0,4905,346.7919273396557
0,4906,346.7919273467746
0,4907,638.8101291532881
0,4908,914.5554515764694
0,4909,1178.794886976179
0,4910,1462.7949930728003
0,4911,1854.8505871338334
0,4912,1666.103462396533
0,4913,1475.1950554650452
0,4914,1313.6625369863843
0,4915,1165.298991523455
0,4916,1022.6161898838648
0,4917,880.5224973373221
0,4918,734.7297606853275
0,4919,578.1718875940301
0,4920,396.686288553644
0,4921,162.95673669086335
0,4922,1.4446043708981303e-07
0,4923,1.365074449090906e-07
0,4924,1.2468206392437012e-07
0,4925,1.0661173208495207e-07
0,4926,7.639809731053244e-08
0,4927,1.857376839942119e-09
0,4928,560.2960198311346
0,4929,867.739280849553
0,4930,975.6571062075607
0,4931,1012.551376667874
0,4932,1036.8992832633157
0,4933,1083.5091439455118
0,4934,1215.7386364162778
0,4935,1605.882070236989
0,4936,2047.9999999982851
0,4937,1730.3721401787295
0,4938,1528.1044716092474
0,4939,1364.5619928062108
0,4940,1217.9189244501135
0,4941,1079.0408586908127
0,4942,942.313863811639
0,4943,803.5621972620095
0,4944,659.5655074599184
0,4945,500.83570896543506
0,4946,309.176483401502
0,4947,1.9355660893394136e-07
0,4948,1.7628644845263776e-07
0,4949,1.5899469164959803e-07
0,4950,1.3986145768621143e-07
0,4951,1.1603692217793127e-07
0,4952,8.113290512101919e-08
0,4953,1.859018268989e-09
0,4954,674.392620543249
0,4955,917.5323859385594
0,4956,1012.0234975348251
0,4957,1092.0939400414768
0,4958,1270.4078444413967
0,4959,1767.2426895562749
0,4960,2047.9999999982851
0,4961,1651.830392848151
0,4962,1392.148996856194
0,4963,1175.4970159616835
0,4964,971.4780024813176
0,4965,764.1179024877495
0,4966,535.4112061555162
0,4967,248.01925355089946
0,4968,1.7265279630545314e-07
0,4969,1.672133606641247e-07
0,4970,1.611298684882378e-07
0,4971,1.537226467430064e-07
0,4972,1.4406993815259048e-07
0,4973,1.3076497860085076e-07
0,4974,1.1127065403379805e-07
0,4975,7.943072586997992e-08
0,4976,1.91391728795829e-09
0,4977,670.4213755844273
0,4978,919.9508781172935
0,4979,1019.349705941674
0,4980,1111.9141048917656
0,4981,1327.0709999842206
0,4982,1902.621387758364
0,4983,2047.9999999979439
0,4984,2047.9999999476775
0,4985,2047.99999998712
0,4986,1585.529673666014
0,4987,1299.695838814331
0,4988,1051.7234492606433
0,4989,807.8140555928672
0,4990,540.9003409518629
0,4991,195.52152212239446
0,4992,8.945925600361361e-09
0,4993,8.988356997260451e-08
0,4994,1.220725554685741e-07
0,4995,1.3830977799367998e-07
0,4996,1.4405605204616018e-07
0,4997,1.403173807264723e-07
0,4998,1.254727728342849e-07
0,4999,9.292209687995637e-08
0,5000,2.4271621267752404e-09
0,5001,620.6719178480014
0,5002,895.5807794967996
0,5003,1007.4600534828592
0,5004,1109.3641102341471
0,5005,1349.5059461499065
0,5006,2016.6790956533828
0,5007,2047.9999999972893
0,5008,1519.3089733355096
0,5009,1184.0987154649943
0,5010,882.4329080880107
0,5011,556.0315042797388
0,5012,99.29830878852658
0,5013,3.505071756051514e-07
0,5014,3.2576794480379794e-07
0,5015,3.04210598342763e-07
0,5016,2.8432136963806726e-07
0,5017,2.645146004808625e-07
0,5018,2.4290949756603387e-07
0,5019,2.1692182127993915e-07
0,5020,1.8221921159691941e-07
0,5021,1.287320388366624e-07
0,5022,3.0260278170372694e-09
0,5023,299.42205703212977
0,5024,790.6213321370868
0,5025,952.7896895132612
0,5026,1002.6251388136275
0,5027,1019.2265496755555
0,5028,1030.16653021558
0,5029,1052.9697260970977
0,5030,1124.1647319171493
0,5031,1357.0307551264639
0,5032,2047.9999999964896
0,5033,1630.0316714314602
0,5034,1309.695235881438
0,5035,1039.943759744291
0,5036,774.6590431451162
0,5037,473.65151575573987
0,5038,5.473366769360522e-07
0,5039,4.870402370681505e-07
0,5040,4.361220432138398e-07
0,5041,3.907644110073805e-07
0,5042,3.473810770190499e-07
0,5043,3.0179847548930964e-07
0,5044,2.4776163035694003e-07
0,5045,1.716818494351582e-07
0,5046,3.844966442972107e-09
0,5047,506.71432513658857
0,5048,855.2745634354676
0,5049,972.5835083349657
0,5050,1009.2314884902715
0,5051,1021.9043340526974
0,5052,1032.733878527781
0,5053,1058.1861657650347
0,5054,1137.14791678853
0,5055,1384.474349532335
0,5056,2047.9999999982851
0,5057,1749.2558422755728
0,5058,1520.7619431990206
0,5059,1339.6532170215119
0,5060,1177.4063693007024
0,5061,1022.8011575164905
0,5062,868.6873367652357
0,5063,712.4340106812868
0,5064,561.4893631696083
0,5065,450.34496114967146
0,5066,450.34496111322693
0,5067,450.3449610945831
0,5068,315.3938464368515
0,5069,6.974496359148151e-08
0,5070,5.7706896278888055e-08
0,5071,1.813375056940362e-09
0,5072,331.59146192989476
0,5073,794.4374383431866
0,5074,953.8069330008916
0,5075,1010.8369050204622
0,5076,1051.1763401407354
0,5077,1135.0146600361286
0,5078,1380.4610964894748
0,5079,2047.9999999980587
0,5080,2047.9999999853019
0,5081,1737.3878897478444
0,5082,1560.9281705633937
0,5083,1418.1633621741908
0,5084,1291.27593049451
0,5085,1173.0831496156793
0,5086,1059.2924735962956
0,5087,948.3417109916828
0,5088,836.9717572477755
0,5089,722.8996673966677
0,5090,601.7605998059573
0,5091,465.38535930775055
0,5092,295.66952825687787
0,5093,5.817633099061947e-08
0,5094,5.258372709445781e-08
0,5095,1.8283840147976373e-09
0,5096,660.5333157752364
0,5097,907.1491069357705
0,5098,996.1521657083546
0,5099,1046.9995496656902
0,5100,1132.09625409864
0,5101,1371.2567958551708
0,5102,2047.9999999980587
0,5103,2047.999999985301
0,5104,1750.830051271324
0,5105,1559.1515706513862
0,5106,1405.5038056839487
0,5107,1268.4148388270023
0,5108,1140.2691574627906
0,5109,1016.3923110970953
0,5110,893.1636013317237
0,5111,767.7923055892107
0,5112,636.235989318601
0,5113,636.2359890422207
0,5114,636.2359889512919
0,5115,636.2359889045879
0,5116,636.2359888794905
0,5117,636.2359888689514
0,5118,636.23598887087
0,5119,636.2359888860793
0,5120,636.2359889190877
0,5121,636.2359889834405
0,5122,636.2359891359264
0,5123,862.5497222901112
0,5124,1102.9840082697756
0,5125,1352.671127943738
0,5126,1647.608309418707
0,5127,1958.6271735634018
0,5128,1869.178327809768
0,5129,1806.5295222413251
0,5130,1755.1180016266517
0,5131,1710.0056792497255
0,5132,1669.1841323055505
0,5133,1631.6054376166244
0,5134,1596.5038508702883
0,5135,1563.3155701909102
0,5136,1531.6591336446886
0,5137,1501.2468600595987
0,5138,1471.8818069047197
0,5139,1443.4028038405334
0,5140,1415.673603525126
0,5141,1388.585299464232
0,5142,1362.0566977362269
0,5143,1336.0197980057849
0,5144,1310.4266778506728
0,5145,1285.2716743723543
0,5146,1260.8250080056794
0,5147,1260.8250078510264
0,5148,1260.8250077836806
0,5149,1260.8250077474797
0,5150,1237.6422763813193
0,5151,1214.2201521413342
0,5152,1190.9618305961772
0,5153,1167.8415544797006
0,5154,1144.8366910325801
0,5155,1121.9055727562263
0,5156,1099.068335187679
0,5157,1076.3207549306962
0,5158,1053.659485751192
0,5159,1031.053299891452
0,5160,1008.4753454444667
0,5161,985.8885834271307
0,5162,963.2668133538007
0,5163,940.5815647713289
0,5164,917.804993109638
0,5165,894.9111290889473
0,5166,871.8804781488162
0,5167,848.6920106072431
0,5168,825.3407526934043
0,5169,801.852755523766
0,5170,778.3562782425723
0,5171,754.6464317378435
0,5172,731.2136134228907
0,5173,707.5598597912928
0,5174,682.5215764234231
0,5175,656.897119402329
0,5176,630.67368051062
0,5177,603.7700855829428
0,5178,576.0415889210282
0,5179,547.2130393514578
0,5180,517.5085184895244
0,5181,486.7843602314127
0,5182,454.80501670899406
0,5183,421.2005638443223
0,5184,385.58183129746595
0,5185,347.64279464586826
0,5186,306.3068426707345
0,5187,259.7489934714776
0,5188,204.5584157220023
0,5189,132.1728329560842
0,5190,6.970948150801005e-08
0,5191,5.7690177192255875e-08
0,5192,1.813352108035953e-09
0,5193,659.2663212213198
0,5194,909.0809880194661
0,5195,997.2155412072603
0,5196,1046.626548346338
0,5197,1134.9025918047384
0,5198,1380.54793542532
0,5199,2047.9999999980762
0,5200,2047.9999999842053
0,5201,1633.9200841401992
0,5202,1385.6738883653097
0,5203,1177.5437107277069
0,5204,982.0627838396485
0,5205,784.6339688150056
0,5206,570.4512590017905
0,5207,310.25699291646134
0,5208,1.6543110325852885e-07
0,5209,1.5944051988848063e-07
0,5210,1.5213263882812443e-07
0,5211,1.4259592464937543e-07
0,5212,1.294384768262707e-07
0,5213,1.1014928823437325e-07
0,5214,7.863437674066737e-08
0,5215,1.8949625871040254e-09
0,5216,656.8330235467832
0,5217,907.9546828243323
0,5218,991.2463258613185
0,5219,1022.664542098129
0,5220,1053.168274819936
0,5221,1131.1554487982044
0,5222,1370.9876929338886
0,5223,2047.9999999979848
0,5224,2047.9999999884935
0,5225,1698.0006055902702
0,5226,1495.2143492068922
0,5227,1328.8456252514034
0,5228,1178.4628120651994
0,5229,1035.1165788876701
0,5230,893.3026824411575
0,5231,747.5204996465642
0,5232,598.1368339772504
0,5233,598.1368338211721
0,5234,598.1368337534209
0,5235,598.136833716997
0,5236,404.7036269439364
0,5237,1.098904855266746e-07
0,5238,9.691426728412032e-08
0,5239,7.107928124838877e-08
0,5240,1.8193474872441747e-09
0,5241,640.2220315443308
0,5242,901.7613594120178
0,5243,997.7997954649342
0,5244,1062.4595997043536
0,5245,1186.012596790073
0,5246,1523.9401018043727
0,5247,2047.9999999982851
0,5248,1789.7033586166947
0,5249,1609.8287777154324
0,5250,1468.8115007210008
0,5251,1345.1944592143495
0,5252,1231.338492006724
0,5253,1123.0163776580825
0,5254,1017.6178387862403
0,5255,914.3376704644373
0,5256,810.3145510773069
0,5257,702.9840913685894
0,5258,588.3848076400266
0,5259,457.97422417864834
0,5260,292.6649400971178
0,5261,5.817186342933626e-08
0,5262,5.258166999571733e-08
0,5263,1.8283903751170045e-09
0,5264,606.7130505411551
0,5265,884.6159901842334
0,5266,981.3909809839024
0,5267,1018.7948569904053
0,5268,1051.7342095179677
0,5269,1130.4497097224498
0,5270,1369.5167584112728
0,5271,2047.9999999980407
0,5272,2047.9999999862566
0,5273,1738.9397980886083
0,5274,1562.9979243887735
0,5275,1421.1874144896667
0,5276,1295.3120990373307
0,5277,1177.8383983925867
0,5278,1064.7902133071063
0,5279,955.0317255667453
0,5280,844.8504872136685
0,5281,730.8903900839107
0,5282,609.1925241443895
0,5283,471.42883295457926
0,5284,298.86241829961597
0,5285,5.8173051638704665e-08
0,5286,5.258213486849329e-08
0,5287,1.8283898945079692e-09
0,5288,583.7217776698424
0,5289,878.8695612376747
0,5290,980.6422101007972
0,5291,1020.4735233153136
0,5292,1055.2471300556656
0,5293,1136.8878727425167
0,5294,1378.9506325762975
0,5295,2047.9999999980407
0,5296,2047.9999999862566
0,5297,1776.7271741151435
0,5298,1625.3233049725904
0,5299,1504.724654412698
0,5300,1399.1147089915557
0,5301,1302.1120630362534
0,5302,1210.4893675278945
0,5303,1122.0500697001728
0,5304,1035.180280365857
0,5305,948.6369559704839
0,5306,861.0686569430557
0,5307,770.9731717039377
0,5308,679.0500866326768
0,5309,579.7650268509459
0,5310,470.3867596432268
0,5311,346.05563303930404
0,5312,346.05563302877397
0,5313,346.0556330306969
0,5314,346.05563304590885
0,5315,667.5704695743372
0,5316,937.3767610863426
0,5317,1196.9319334239676
0,5318,1478.120101479974
0,5319,1867.1886555277977
0,5320,1635.1482444333517
0,5321,1450.133696848176
0,5322,1291.0933652349981
0,5323,1144.0470801802476
0,5324,1002.1182866115603
0,5325,859.7568814573004
0,5326,711.6122060763176
0,5327,549.3806274794634
0,5328,358.1748781696944
0,5329,250.01262969864678
0,5330,250.0126296308213
0,5331,250.01262959434615
0,5332,250.0126295756695
0,5333,1.0997182671482707e-07
0,5334,9.696544073292668e-08
0,5335,7.110485823423054e-08
0,5336,1.8193562698564837e-09
0,5337,594.1839734928551
0,5338,887.8247761947806
0,5339,1007.6993527135528
0,5340,1114.7303118646596
0,5341,1361.6698012155382
0,5342,2047.9999999980935
0,5343,2047.9999999829377
0,5344,1670.2527970763458
0,5345,1382.798317753375
0,5346,1141.7850493039386
0,5347,912.7031226392207
0,5348,673.4367966213408
0,5349,395.78729601191657
0,5350,4.7488777038117054e-07
0,5351,3.869161794386902e-07
0,5352,3.265631526447256e-07
0,5353,2.811183911314587e-07
0,5354,2.447121912089946e-07
0,5355,2.1386246625536157e-07
0,5356,1.8595382001603791e-07
0,5357,1.5842886354232918e-07
0,5358,1.2786802213234246e-07
0,5359,8.7290793916061e-08
0,5360,1.8793325198087935e-09
0,5361,595.980369449314
0,5362,883.7540097559117
0,5363,989.9551972270237
0,5364,1051.47586635954
0,5365,1155.0287301546582
0,5366,1436.6707252818808
0,5367,2047.9999999980223
0,5368,2047.9999999870965
0,5369,1896.0766781347418
0,5370,1815.9279255518534
0,5371,1754.3171811638163
0,5372,1702.0418388249482
0,5373,1655.445135435495
0,5374,1612.8883522079357
0,5375,1573.4759261142042
0,5376,1536.9337497356562
0,5377,1502.653964762641
0,5378,1469.278874302793
0,5379,1436.5535510908658
0,5380,1404.4741798181417
0,5381,1373.1691005977102
0,5382,1342.5340938889844
0,5383,1312.6565437665959
0,5384,1312.6565436117908
0,5385,1312.6565435443829
0,5386,1312.6565435081507
0,5387,1312.6565434896606
0,5388,1312.6565434844472
0,5389,1312.6565434917072
0,5390,1286.5058592599669
0,5391,1260.211957268732
0,5392,1234.2005738577386
0,5393,1208.4367641679614
0,5394,1182.8763012901861
0,5395,1157.5096977703904
0,5396,1132.3401636062238
0,5397,1107.311184634176
0,5398,1082.3995268670224
0,5399,1057.5868421947773
0,5400,1032.846567513881
0,5401,1008.146662094584
0,5402,983.475255257224
0,5403,958.7367872350345
0,5404,933.8689980905727
0,5405,908.8516212936177
0,5406,883.6565446436389
0,5407,858.2583674490097
0,5408,832.6514756398778
0,5409,806.8220566606669
0,5410,780.7516048243613
0,5411,754.5553253361969
0,5412,754.5553251814734
0,5413,754.5553251140835
0,5414,730.8787649710807
0,5415,702.9786107732217
0,5416,674.3150451951287
0,5417,644.944784526043
0,5418,614.7210541226613
0,5419,583.5057357518423
0,5420,551.3882326552321
0,5421,518.1054185254251
0,5422,483.4233100398101
0,5423,446.9936804828396
0,5424,408.3136328861818
0,5425,366.7165031821411
0,5426,321.39862992794775
0,5427,270.69933006125507
0,5428,210.54290758657731
0,5429,131.33766082556505
0,5430,3.032577108739087e-07
0,5431,2.9057778049061895e-07
0,5432,2.830698089339805e-07
0,5433,2.803439593060419e-07
0,5434,468.62577476013735
0,5435,764.7909021994756
0,5436,1024.644740924585
0,5437,1283.7604816097178
0,5438,1575.8622593096497
0,5439,2047.999999927702
0,5440,1770.0587571378028
0,5441,1598.5454717021944
0,5442,1461.6238198519022
0,5443,1340.5480944761714
0,5444,1228.3487295533196
0,5445,1121.229190146946
0,5446,1016.8127857434702
0,5447,913.9917022223981
0,5448,809.2340129269163
0,5449,700.3169253042282
0,5450,583.5621500145617
0,5451,451.42560204079473
0,5452,286.617710002013
0,5453,5.8173677409203994e-08
0,5454,5.258223034421074e-08
0,5455,1.828390015480156e-09
0,5456,518.2391717127048
0,5457,860.1180024398566
0,5458,976.1233791617327
0,5459,1017.719312517153
0,5460,1050.3073404668457
0,5461,1126.917150050816
0,5462,1362.7931170033064
0,5463,2047.9999999980407
0,5464,2047.9999999862575
0,5465,1902.2903278751521
0,5466,1825.352689133007
0,5467,1765.9645420384277
0,5468,1715.6035686980217
0,5469,1670.8448747216191
0,5470,1629.9368598144622
0,5471,1591.8623021344674
0,5472,1555.9558561783003
0,5473,1521.7745407364066
0,5474,1488.969760618026
0,5475,1457.3282695291175
0,5476,1426.6575116219876
0,5477,1396.785463657441
0,5478,1367.6189608339366
0,5479,1339.06214650453
0,5480,1311.0353594230828
0,5481,1283.509256809264
0,5482,1256.4217639474448
0,5483,1256.4217637926852
0,5484,1256.4217637252914
0,5485,1256.4217636890644
0,5486,1230.832279373122
0,5487,1205.3146727495657
0,5488,1179.9554167140054
0,5489,1154.7323140502697
0,5490,1129.6044553823433
0,5491,1104.588057618912
0,5492,1079.7138877385191
0,5493,1054.9291756985244
0,5494,1030.2198626183383
0,5495,1005.5557672329024
0,5496,980.9050905215794
0,5497,956.2046998703456
0,5498,931.4233901104977
0,5499,906.5255433505913
0,5500,881.4672303805905
0,5501,856.2078911304753
0,5502,830.7225561160628
0,5503,805.0670649782436
0,5504,779.6226346202518
0,5505,779.6226345528776
0,5506,779.6226345166585
0,5507,779.622634498174
0,5508,779.6226344929617
0,5509,779.6226345002191
0,5510,779.6226345220866
0,5511,751.9759671006666
0,5512,722.9584757159387
0,5513,693.2947529137875
0,5514,662.34919480719
0,5515,630.4868383839214
0,5516,597.8452663651772
0,5517,564.5273966015031
0,5518,530.3139962923673
0,5519,494.7092603583192
0,5520,457.3170085838616
0,5521,417.67352306023247
0,5522,375.42510415357646
0,5523,329.2796036792431
0,5524,277.11505316632895
0,5525,214.80962895070147
0,5526,131.61815375305147
0,5527,4.266239260500385e-08
0,5528,1.7866804800399271e-09
0,5529,580.9964996310429
0,5530,887.7682894572981
0,5531,1010.3500376909069
0,5532,1119.028752062027
0,5533,1368.687396449264
0,5534,2047.9999999981103
0,5535,2047.9999999814593
0,5536,1795.3999846271047
0,5537,1653.0499742414765
0,5538,1538.2335979068084
0,5539,1437.5675048700195
0,5540,1345.7191639851658
0,5541,1259.5933428081676
0,5542,1177.9606597448326
0,5543,1098.7656759930283
0,5544,1020.7415856440416
0,5545,942.8549858106659
0,5546,864.1073893553913
0,5547,783.3712372535368
0,5548,699.7626118278055
0,5549,611.7905836276
0,5550,515.679283472297
0,5551,406.1459332859193
0,5552,276.4817118337775
0,5553,276.48171182844595
0,5554,330.46242270930287
0,5555,672.6764621899582
0,5556,949.480677272245
0,5557,1216.1507936318255
0,5558,1487.1267472495163
0,5559,1875.4721972734098
0,5560,1655.3880296742707
0,5561,1496.4253431045968
0,5562,1358.894296582978
0,5563,1233.2513047039256
0,5564,1114.639412015431
0,5565,999.5150852068589
0,5566,884.9177949798202
0,5567,767.9233963350327
0,5568,645.5427553360273
0,5569,513.369136588834
0,5570,362.6438062635389
0,5571,362.643806107614
0,5572,362.6438060398102
0,5573,362.64380600335176
0,5574,362.64380598469353
0,5575,362.64380597932484
0,5576,362.64380598640923
0,5577,362.64380600804225
0,5578,661.5671771967293
0,5579,919.7728422926278
0,5580,1171.7893739960798
0,5581,1447.3564634564013
0,5582,1808.952905589446
0,5583,1947.342876173617
0,5584,1650.5070827534644
0,5585,1389.6412506494
0,5586,1169.372342235698
0,5587,961.3879781000247
0,5588,749.1257554353141
0,5589,511.0554012089227
0,5590,187.7117795995835
0,5591,1.2432155279604163e-07
0,5592,1.3999720221313143e-07
0,5593,1.5210887058434938e-07
0,5594,1.6195956420024765e-07
0,5595,1.703716980379561e-07
0,5596,1.7793280413254246e-07
0,5597,1.8510945894639535e-07
0,5598,1.9231095264252845e-07
0,5599,1.999312762827226e-07
0,5600,2.0838184477207835e-07
0,5601,2.1812196457547347e-07
0,5602,2.2969259367671942e-07
0,5603,2.437491392264055e-07
0,5604,465.66344785385417
0,5605,767.9368983308152
0,5606,1032.2983488820093
0,5607,1294.9456206681484
0,5608,1598.0020578834494
0,5609,2047.999999986276
0,5610,1605.2121675501492
0,5611,1336.8605726884873
0,5612,1107.724468882115
0,5613,887.6867286408178
0,5614,658.0857897566125
0,5615,391.32060526235733
0,5616,7.932099145935342e-09
0,5617,8.627125468016114e-08
0,5618,1.1334377790850141e-07
0,5619,1.2164150330725625e-07
0,5620,1.1470544031338882e-07
0,5621,8.786560749173217e-08
0,5622,2.4489980603378e-09
0,5623,280.70399132630166
0,5624,779.3658198171881
0,5625,948.9690353422021
0,5626,1002.1595314311471
0,5627,1019.3064110432603
0,5628,1030.1476518927113
0,5629,1053.1231729279682
0,5630,1125.0948591306485
0,5631,1358.3104749463312
0,5632,2047.9999999971515
0,5633,1790.6485469585675
0,5634,1316.2011062812312
0,5635,940.7988058823868
0,5636,560.501803039707
0,5637,6.084144705601185e-07
0,5638,5.275191728169914e-07
0,5639,4.6571610982188913e-07
0,5640,4.164811123429893e-07
0,5641,3.757787277669988e-07
0,5642,3.4066385172395845e-07
0,5643,3.086020569991691e-07
0,5644,2.7700408228520726e-07
0,5645,2.4267563066294995e-07
0,5646,2.006469506703136e-07
0,5647,1.398849200683679e-07
0,5648,3.1819857020323484e-09
0,5649,652.7445563600061
0,5650,909.2078704182226
0,5651,998.785738370196
0,5652,1054.5932118994215
0,5653,1154.8310709707212
0,5654,1415.4527281430828
0,5655,2047.9999999966738
0,5656,2047.99999999646
0,5657,1694.5454089475563
0,5658,1469.9080039329683
0,5659,1284.7116832142574
0,5660,1115.9145798131365
0,5661,952.4901248894622
0,5662,788.3348787670033
0,5663,621.4022664703854
0,5664,563.9959490602475
0,5665,563.9959491035808
0,5666,563.995949191222
0,5667,563.9959494650875
0,5668,1134.472761785391
0,5669,639.3392934223185
0,5670,3.300998616433874e-08
0,5671,1.0335688737968393e-07
0,5672,1.4589259281108484e-07
0,5673,425.40930637931456
0,5674,691.5378071488658
0,5675,915.9372668105146
0,5676,1132.9670138565818
0,5677,1365.8978309513564
0,5678,1639.2940328856114
0,5679,2047.9999999786444
0,5680,1636.8993887477138
0,5681,1363.35479786367
0,5682,1130.826093298089
0,5683,908.7895193665206
0,5684,677.6140195975752
0,5685,408.297796773049
0,5686,8.97100288370004e-09
0,5687,9.389564233514567e-08
0,5688,1.302363361008771e-07
0,5689,1.5188588974536965e-07
0,5690,1.6509146457533005e-07
0,5691,1.720494152870455e-07
0,5692,1.7349484829188677e-07
0,5693,1.69257559187036e-07
0,5694,1.5822036905264406e-07
0,5695,1.376268067481768e-07
0,5696,9.99235370834783e-08
0,5697,2.502359899458103e-09
0,5698,429.9539963621585
0,5699,808.5285989084663
0,5700,954.6466777621556
0,5701,1008.8042609955655
0,5702,1030.679198244199
0,5703,1040.689076164637
0,5704,1041.515996948327
0,5705,1029.9121585221044
0,5706,1016.1474520528259
0,5707,1002.6226018253441
0,5708,988.7685157545562
0,5709,971.0332435595058
0,5710,975.1131154774638
0,5711,992.4447949795286
0,5712,1006.3801329036615
0,5713,1015.0130496416663
0,5714,1018.7257076588751
0,5715,1021.5369651338293
0,5716,1022.3011066095141
0,5717,1021.9602351325881
0,5718,1020.7711830683492
0,5719,1021.0139769826548
0,5720,1022.1538059008368
0,5721,1023.9584359267806
0,5722,1025.2846902982778
0,5723,1027.026287780416
0,5724,1033.9721939521335
0,5725,1056.100558685351
0,5726,1127.144856740653
0,5727,1358.6433017137667
0,5728,2047.9999999964189
0,5729,1571.309267894483
0,5730,1182.0150758753518
0,5731,833.8175769458023
0,5732,833.8175766203718
0,5733,833.8175764788696
0,5734,833.8175764028014
0,5735,833.8175763638942
0,5736,833.8175763527423
0,5737,833.8175763676078
0,5738,833.8175764128797
0,5739,833.817576503268
0,5740,833.8175766860154
0,5741,833.8175772559474
0,5742,833.817577287655
0,5743,833.8175773564993
0,5744,833.8175774907177
0,5745,833.8175778085737
0,5746,1061.162483127117
0,5747,1311.701691725093
0,5748,1601.395324617733
0,5749,2047.9999999967094
0,5750,1738.6142848113695
0,5751,1560.1847124435608
0,5752,1414.8733041409432
0,5753,1283.510517257773
0,5754,1160.026670167808
0,5755,1040.6276805500806
0,5756,922.524953983216
0,5757,802.9098061700467
0,5758,677.9888287951964
0,5759,542.3693193617347
0,5760,390.34092260495675
0,5761,390.3409224491145
0,5762,390.3409223813386
0,5763,390.3409223448964
0,5764,390.34092232624954
0,5765,390.3409223208905
0,5766,390.34092232798497
0,5767,390.34092234962884
0,5768,390.3409223928567
0,5769,390.3409224802337
0,5770,707.1117386956228
0,5771,982.581915275356
0,5772,1251.5988008318577
0,5773,1552.1960992503698
0,5774,2004.3813415989637
0,5775,1910.5486924069226
0,5776,1851.060727102929
0,5777,1803.934945332102
0,5778,1763.3064704754242
0,5779,1726.9580426548282
0,5780,1693.702052282729
0,5781,1662.740480919312
0,5782,1633.643650573057
0,5783,1606.0105991059165
0,5784,1579.5878027189378
0,5785,1554.1738093768527
0,5786,1529.6221257929412
0,5787,1505.7965532467297
0,5788,1482.5935071404856
0,5789,1459.9439537481799
0,5790,1442.1385176569372
0,5791,1442.13851750261
0,5792,1442.138517435433
0,5793,1442.138517399338
0,5794,1442.1385173809526
0,5795,1442.1385173758376
0,5796,1442.138517383213
0,5797,1442.138517405261
0,5798,1424.5491441379374
0,5799,1405.8845749799598
0,5800,1387.4692565243527
0,5801,1369.3027726542227
0,5802,1351.3585498423993
0,5803,1333.6172420138919
0,5804,1316.1003943934265
0,5805,1298.7828422979128
0,5806,1281.6622358467464
0,5807,1264.7157221951572
0,5808,1247.9158106859315
0,5809,1231.2525023388446
0,5810,1214.7068049964291
0,5811,1198.2642695663365
0,5812,1181.9114200495183
0,5813,1165.634242952594
0,5814,1149.4163234146918
0,5815,1133.2475782338352
0,5816,1117.1402849488463
0,5817,1101.1004057910113
0,5818,1085.1114840077967
0,5819,1069.1775004004821
0,5820,1053.3166800337774
0,5821,1037.4802988441174
0,5822,1021.5936558018287
0,5823,1005.6856336182175
0,5824,989.7557905094709
0,5825,973.7869256298096
0,5826,957.7604995710011
0,5827,941.7289665933486
0,5828,925.6791967584375
0,5829,909.5919276160374
0,5830,893.4619867969824
0,5831,877.2792399481791
0,5832,861.0494623491004
0,5833,844.7323880755679
0,5834,828.3169959990676
0,5835,811.7880979472067
0,5836,795.1351887203446
0,5837,778.3405972927745
0,5838,761.3902847102826
0,5839,744.2795640647552
0,5840,727.0114895718576
0,5841,709.584762126237
0,5842,691.9909079930434
0,5843,674.2387631570981
0,5844,657.2713587478745
0,5845,657.2713585944783
0,5846,638.7473082488052
0,5847,619.8349733283748
0,5848,600.5636877808394
0,5849,580.7577293113435
0,5850,559.2065042444464
0,5851,537.1197265925745
0,5852,514.4870993286517
0,5853,492.59013153318125
0,5854,470.2856299519753
0,5855,447.2549965531645
0,5856,423.3655391520888
0,5857,398.4444838775737
0,5858,372.2915401005053
0,5859,344.63230974770926
0,5860,315.0758935306736
0,5861,283.14227086489115
0,5862,247.83750579641475
0,5863,207.60192263506954
0,5864,159.33027723228795
0,5865,159.3302772137114
0,5866,159.33027720839968
0,5867,679.7078032569634
0,5868,1209.610467384197
0,5869,1842.2617445143512
0,5870,1842.2617446021015
0,5871,1761.8058615925288
0,5872,1693.0044470779371
0,5873,1632.7458011601225
0,5874,1570.0800671119946
0,5875,1512.228276981246
0,5876,1462.2878396818983
0,5877,1416.8986273254206
0,5878,1373.3973408482836
0,5879,1331.3567218645005
0,5880,1290.491449851991
0,5881,1250.5418780081584
0,5882,1211.3259057394912
0,5883,1172.6727321086432
0,5884,1134.4287226931356
0,5885,1096.4315951901783
0,5886,1058.605847266278
0,5887,1021.1903721464756
0,5888,1021.190372078972
0,5889,1021.1903720426855
0,5890,1021.1903720241544
0,5891,1021.1903720189019
0,5892,1021.1903720261165
0,5893,1021.190372047927
0,5894,983.8550915048514
0,5895,946.0882979293674
0,5896,907.9561210357444
0,5897,868.8989785071134
0,5898,827.3906552389121
0,5899,786.3071641225864
0,5900,745.6295535907756
0,5901,704.3287570508081
